url,tags
https://support.mozilla.org/questions/1277252,cookies;firefox-720;desktop;mac-os;escalate;cookiesproblem;login;
https://support.mozilla.org/questions/1277254,websites;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277257,fix-problems;firefox-720;desktop;firefox-7201;mac-os;
https://support.mozilla.org/questions/1277258,bookmarks;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277261,other;firefox-720;desktop;firefox-7201;windows-10;malware;escalate;
https://support.mozilla.org/questions/1277264,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277266,privacy-and-security_1;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277267,fix-problems;firefox-720;desktop;firefox-7201;windows-10;
https://support.mozilla.org/questions/1277270,other;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277275,firefox-730;other;beta;desktop;
https://support.mozilla.org/questions/1277276,privacy-and-security_1;firefox-720;desktop;windows-7;
https://support.mozilla.org/questions/1277277,firefox-720;desktop;fix-problems;mac-os;
https://support.mozilla.org/questions/1277280,customize;desktop;
https://support.mozilla.org/questions/1277281,desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277284,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277285,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277288,firefox-730;beta;websites;desktop;windows-7;
https://support.mozilla.org/questions/1277289,customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277294,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277295,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277296,websites;desktop;
https://support.mozilla.org/questions/1277299,download-and-install_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277300,download-and-install_1;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277302,firefox-720;desktop;fix-problems;windows-7;
https://support.mozilla.org/questions/1277305,other;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277306,desktop;fix-problems;
https://support.mozilla.org/questions/1277307,customize;desktop;firefox-720;linux;
https://support.mozilla.org/questions/1277308,firefox-680;other;desktop;mac-os;
https://support.mozilla.org/questions/1277313,firefox-7201;customize;desktop;firefox-720;windows-10;
https://support.mozilla.org/questions/1277314,download-and-install_1;firefox-720;desktop;mac-os;
https://support.mozilla.org/questions/1277320,firefox-7201;customize;desktop;firefox-720;
https://support.mozilla.org/questions/1277323,firefox-730;beta;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277324,firefox-720;desktop;fix-problems;windows-10;
https://support.mozilla.org/questions/1277328,websites;firefox-720;desktop;windows-10;
https://support.mozilla.org/questions/1277330,other;firefox-720;desktop;windows-10;escalate;
https://support.mozilla.org/questions/1277331,other;firefox-720;desktop;windows-10;
